cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season
567,5,1,6,0.6887907900635047,636,7,0.8884502877862838
471,5,1,11,0.8320343932524994,623,12,0.8884502877862838
417,6,0,11,0.5893160656267029,522,6,0.9431945538974952
602,2,5,10,0.2232490796992721,857,6,0.8884502877862838
783,6,0,5,2.1840392516713325,1467,6,0.9431945538974952
545,5,4,5,0.7683705696129463,609,6,0.8884502877862838
539,6,2,10,0.0959214324201657,1267,11,0.8884502877862838
341,0,0,3,0.3656412889665948,710,10,0.8884502877862838
576,6,5,8,0.8002024814327229,1221,6,0.8884502877862838
718,0,2,10,2.4466525241844894,1171,11,0.9431945538974952
137,6,0,10,0.9951729413288544,194,11,0.9431945538974952
480,6,2,10,2.669475906922925,1138,11,0.9431945538974952
854,6,6,10,1.6747286625549072,1151,11,0.9431945538974952
685,6,4,11,0.588464671705031,1521,12,0.8884502877862838
1045,2,0,10,0.5248008480654778,2534,6,0.9431945538974952
761,6,6,5,1.6389177617576585,1952,10,0.9431945538974952
111,0,0,3,0.4779043742574848,146,6,0.9431945538974952
621,1,6,8,0.588464671705031,1120,11,0.9431945538974952
930,6,0,10,2.1641443067839723,3181,11,0.9431945538974952
636,2,6,10,0.6760024292094166,2047,11,0.8884502877862838
199,2,0,10,0.96732001848655,304,10,0.9431945538974952
71,5,3,2,1.3771558831661737,451,12,0.9431945538974952
167,6,5,7,1.090668676788184,178,6,0.8884502877862838
397,2,0,3,0.429305112606148,359,3,0.9431945538974952
706,5,1,10,0.6848118010860327,1068,3,0.8884502877862838
937,5,5,0,0.158733862138047,1840,0,1.804272708628173
281,0,5,5,0.0282786198031404,632,5,0.8884502877862838
979,6,2,10,0.8510779442181878,976,11,1.804272708628173
76,4,0,3,1.1981013791799302,106,11,0.0273721330556057
557,3,0,6,1.9023824281924877,1207,12,1.804272708628173
612,6,4,3,2.1243544170092514,2359,11,0.8884502877862838
235,5,0,7,1.0031309192837985,181,11,0.9431945538974952
166,2,0,5,0.8718242830272201,290,11,0.8884502877862838
489,6,4,11,0.2223976857776001,1359,12,0.9431945538974952
769,6,4,11,0.0720474985553333,1212,6,0.9431945538974952
735,6,6,9,1.5991278719829378,2131,6,0.9431945538974952
312,5,0,3,0.1109859944083821,472,10,0.9431945538974952
283,6,4,5,0.8837612499596363,892,12,0.9431945538974952
799,6,0,10,0.8519293381398598,1466,11,0.8884502877862838
669,2,5,7,0.7365386577931696,816,8,1.804272708628173
830,6,4,11,0.6481495063671121,1577,12,0.8884502877862838
853,3,0,11,1.8068866927331573,1398,12,0.9431945538974952
321,6,0,6,0.7643915806354742,539,1,0.8884502877862838
317,6,4,11,0.7763285475678904,934,6,0.9431945538974952
91,3,0,5,0.8917192279145806,136,6,0.0273721330556057
954,2,1,5,0.1993751458344396,1361,6,0.8884502877862838
296,3,3,2,0.9553830515541336,1514,3,0.9431945538974952
873,2,6,10,1.2688717868527557,1086,11,0.9431945538974952
493,6,0,11,0.0441945757130287,766,7,0.8884502877862838
346,3,3,2,2.0137941195617053,0,2,0.8884502877862838
310,6,4,11,0.3545557159558505,1023,12,0.9431945538974952
716,6,4,11,0.640191528412168,1191,6,0.8884502877862838
35,6,0,5,0.8161184373426111,53,4,1.804272708628173
271,2,5,7,0.7723495585904183,261,6,0.8884502877862838
790,5,1,3,0.6171689884690075,1237,6,0.8884502877862838
418,3,0,10,2.0137941195617053,0,2,0.8884502877862838
556,6,0,5,0.0521525536679729,501,11,0.8884502877862838
457,5,1,11,0.0879634544652216,728,1,0.8884502877862838
315,2,6,7,0.0362365977580846,354,3,0.8884502877862838
778,6,4,3,2.1243544170092514,2358,11,0.9431945538974952
203,0,0,11,0.5336102199420939,524,9,0.8884502877862838
1862,2,1,5,0.3019774653270416,2741,11,1.804272708628173
584,6,5,8,0.0711961046336613,1395,6,0.8884502877862838
490,5,1,10,0.6251269664239516,790,11,0.9431945538974952
656,6,4,3,2.5501062375987638,2602,11,0.9431945538974952
355,2,6,5,0.1396903111723585,344,11,0.9431945538974952
244,2,5,7,0.9593620405316058,231,6,0.8884502877862838
339,6,6,5,0.6481495063671121,768,11,0.9431945538974952
925,5,5,9,1.014216492294543,2109,0,1.804272708628173
332,6,0,1,0.3426187490234343,696,7,1.804272708628173
59,2,0,10,0.0720474985553333,51,6,0.9431945538974952
722,6,6,10,0.6410429223338399,1225,11,0.8884502877862838
179,0,0,5,0.2789549253838811,231,6,0.0273721330556057
420,5,1,10,0.4221985285728758,697,1,0.9431945538974952
642,6,2,10,0.4571580354484525,1364,11,0.9431945538974952
683,2,6,11,0.274975936406409,1358,12,0.9431945538974952
997,6,4,1,0.7953720985335788,3000,1,0.8884502877862838
166,2,1,6,1.412966783963422,452,7,0.9431945538974952
98,6,0,4,0.2789549253838811,203,11,0.8884502877862838
345,6,0,6,1.1543325004277374,701,11,0.9431945538974952
268,5,3,2,0.0831330715660775,842,12,0.9431945538974952
709,6,4,5,0.3258513991918741,1621,6,0.8884502877862838
758,6,0,10,0.3298303881693462,1665,3,0.9431945538974952
1198,6,5,7,0.1516272781047747,1601,6,0.9431945538974952
534,0,0,11,0.378429649820683,591,6,0.9431945538974952
615,2,1,11,0.5216732530096777,851,6,1.804272708628173
117,1,0,10,0.4420934734602362,112,3,0.8884502877862838
331,2,6,7,0.3625136939107947,398,6,0.9431945538974952
393,2,0,10,0.5694211207393426,666,11,0.8884502877862838
765,2,0,10,0.1308809392957424,1634,11,1.804272708628173
791,4,0,10,0.3497253330567065,1207,3,0.9431945538974952
555,6,2,11,0.1269019503182704,729,4,0.9431945538974952
226,5,1,10,1.3572609382788132,575,11,0.9431945538974952
272,2,1,11,1.1264795775854328,461,6,0.8884502877862838
284,6,1,10,0.9593620405316058,542,11,1.804272708628173
185,2,0,11,0.8550569331956599,257,12,0.9431945538974952
905,6,2,7,1.0420694151368477,1612,11,0.9431945538974952
793,2,0,10,0.7484756247255858,1428,11,0.8884502877862838
851,6,1,0,0.7913931095561068,1339,11,0.9431945538974952
554,6,1,5,0.4261775175503479,588,6,0.9431945538974952
546,5,1,11,0.9394670956442456,584,7,0.8884502877862838
333,6,1,6,0.3664926828882667,472,7,0.9431945538974952
808,2,6,5,0.1746498180479352,1165,11,0.9431945538974952
906,4,2,7,1.3166196545824205,1777,11,0.9431945538974952
264,2,1,11,0.8479503491623878,572,6,0.8884502877862838
617,2,6,5,0.0919424434426936,1098,11,0.8884502877862838
1055,6,1,5,0.0751750936111334,1465,6,0.8884502877862838
926,6,4,1,0.4571580354484525,1859,10,0.9431945538974952
1089,5,5,0,0.8192460323984113,2054,0,1.804272708628173
815,3,0,11,1.802907703755685,1662,12,1.804272708628173
719,2,6,10,2.570001182486124,691,6,0.9431945538974952
62,5,3,2,0.8877402389371084,525,12,0.9431945538974952
699,6,4,11,0.1706708290704632,1368,12,0.8884502877862838
587,6,1,10,0.0871120605435496,825,6,0.9431945538974952
99,1,0,3,0.485862352212429,92,3,0.8884502877862838
560,2,3,2,0.4420934734602362,1497,12,0.8884502877862838
67,6,0,10,0.1317323332174144,55,6,0.9431945538974952
570,6,4,3,2.088543516212003,2436,11,0.9431945538974952
358,6,5,5,0.2073331237893838,687,5,0.9431945538974952
1464,6,4,1,1.177355040370898,3254,12,0.9431945538974952
521,6,2,10,0.1595852560597189,1118,12,0.8884502877862838
595,6,0,11,1.4359893239065826,981,6,0.8884502877862838
593,6,4,11,0.0839844654877495,1227,12,0.8884502877862838
1131,5,1,6,0.162712851115519,1407,11,0.9431945538974952
104,5,1,7,1.2617652028194837,194,6,0.8884502877862838
372,0,0,4,1.766245409036765,533,11,0.9431945538974952
898,6,0,10,0.910762778880269,2255,6,0.9431945538974952
99,1,0,3,0.4102615616404595,94,3,0.8884502877862838
347,2,1,6,0.0282786198031404,810,11,1.804272708628173
366,2,1,7,0.593295054604175,564,3,0.8884502877862838
60,1,0,10,0.4102615616404595,44,6,0.8884502877862838
902,2,2,10,2.689370851810286,1137,11,0.0273721330556057
769,6,6,11,0.5805066937500868,1553,11,0.8884502877862838
340,3,0,10,2.0137941195617053,0,2,0.8884502877862838
996,6,0,5,1.993047780752673,1352,6,0.9431945538974952
1004,6,0,10,0.5606117488627265,2541,6,0.9431945538974952
166,0,0,3,0.4739253852800127,149,6,0.8884502877862838
582,6,6,11,0.434135495505292,1505,12,0.9431945538974952
100,6,1,5,1.7312859021611882,182,6,0.8884502877862838
577,6,6,10,0.0402155867355567,957,11,0.8884502877862838
276,5,1,7,0.6848118010860327,519,6,0.9431945538974952
294,5,0,7,1.2219753130447626,184,11,0.9431945538974952
624,2,5,3,0.3704716718657388,1013,3,0.8884502877862838
413,6,6,5,0.699876363074249,782,11,0.0273721330556057
1216,2,1,10,1.440819706805727,1408,11,0.9431945538974952
1884,6,4,11,0.2152911017443279,3325,6,1.804272708628173
437,0,2,4,0.0115112699715802,528,12,0.8884502877862838
837,2,0,10,1.726455519262044,1811,11,0.9431945538974952
41,2,1,6,0.5455471868745101,59,7,0.9431945538974952
624,2,6,11,0.1874381789020234,904,11,0.9431945538974952
257,6,0,11,1.1662694673601537,507,7,0.9431945538974952
1135,6,4,1,0.2343346527100163,2693,1,0.9431945538974952
1336,6,4,11,1.5513800042532728,3104,12,0.9431945538974952
243,5,1,11,1.3214500374815643,494,6,0.8884502877862838
1547,2,4,11,0.2789549253838811,3528,6,1.804272708628173
424,6,5,5,0.0274272258814685,749,11,0.8884502877862838
676,6,0,11,1.615043827892826,1059,6,0.8884502877862838
984,3,3,2,0.9593620405316058,2448,6,0.0273721330556057
520,6,3,2,0.0839844654877495,1329,12,0.9431945538974952
1033,6,0,10,0.3537043220341786,2512,6,0.9431945538974952
368,0,2,10,0.4938203301673731,327,11,0.8884502877862838
331,2,0,10,0.0282786198031404,472,6,0.0273721330556057
794,4,0,4,2.570001182486124,1739,11,0.9431945538974952
118,6,0,10,0.2303556637325443,200,12,0.8884502877862838
197,6,0,7,0.4651160134033967,215,11,0.8884502877862838
346,6,6,10,0.0154902589490523,645,11,0.9431945538974952
610,6,6,11,0.2383136416874884,1221,11,0.9431945538974952
694,2,0,0,0.8280554042750273,1488,11,0.9431945538974952
332,1,2,10,1.6389177617576585,873,11,0.9431945538974952
235,3,3,2,1.0349628311035752,1479,6,0.8884502877862838
183,5,1,5,1.3174710485040924,465,6,0.9431945538974952
820,6,6,5,1.0380904261593753,1745,6,0.9431945538974952
630,6,4,11,0.2223976857776001,1237,12,0.9431945538974952
451,2,6,9,0.0473221707688289,345,11,0.9431945538974952
1100,6,6,5,0.8112880544434671,2485,6,0.9431945538974952
823,2,5,10,0.3895152228314272,3381,11,0.8884502877862838
646,6,2,10,0.0720474985553333,992,6,0.8884502877862838
515,2,5,3,0.1874381789020234,1036,3,0.8884502877862838
577,6,5,11,0.4619884183475966,1514,12,0.9431945538974952
1022,6,1,0,0.541568197897038,2343,3,0.8884502877862838
111,2,0,3,0.4261775175503479,203,11,1.804272708628173
572,6,1,10,0.1715222229921351,1010,6,0.9431945538974952
50,6,0,10,1.3691979052112293,94,6,0.9431945538974952
50,6,0,7,0.382408638798155,43,6,0.8884502877862838
176,0,0,5,0.1229229613407983,268,6,0.9431945538974952
608,2,5,10,0.1666918400929911,859,6,0.9431945538974952
442,6,0,11,0.2741245424847371,460,7,0.9431945538974952
282,3,3,2,0.8002024814327229,1525,3,0.8884502877862838
756,6,0,10,0.0473221707688289,1595,3,0.9431945538974952
720,3,0,6,1.8068866927331573,1564,12,1.804272708628173
413,2,6,5,0.1985237519127677,490,6,0.8884502877862838
663,2,5,11,0.4571580354484525,1426,10,0.9431945538974952
541,5,1,11,1.2179963240672906,590,12,0.9431945538974952
507,5,0,10,0.537589208919566,814,12,0.8884502877862838
827,6,2,7,0.6362125394346959,843,11,0.0273721330556057
879,4,0,10,0.8391409772857716,1583,11,0.8884502877862838
163,2,0,7,0.382408638798155,194,6,0.9431945538974952
454,2,6,5,0.1746498180479352,476,12,0.9431945538974952
809,6,4,11,0.1905657739578236,1556,6,0.9431945538974952
222,6,1,11,1.2259543020222348,531,12,0.9431945538974952
591,1,2,10,2.339219821792744,1170,11,0.8884502877862838
555,6,0,10,0.2940194873720975,1139,11,0.8884502877862838
684,6,0,10,1.778182375969181,1273,11,0.8884502877862838
1179,3,3,2,0.8479503491623878,2572,6,0.8884502877862838
344,6,5,11,0.6012530325591191,835,11,0.9431945538974952
231,5,1,7,0.9943215474071824,286,6,0.9431945538974952
50,6,0,10,1.3294080154365089,82,1,0.8884502877862838
1569,5,0,4,0.3656412889665948,2315,11,1.804272708628173
1658,5,1,10,1.555358993230745,2615,11,0.9431945538974952
1017,2,1,10,1.4965255524903358,1328,11,1.804272708628173
1375,6,2,10,0.7834351316011626,1614,11,0.8884502877862838
139,2,0,11,0.7237502969390814,246,12,0.9431945538974952
426,6,1,11,0.3505767269783785,905,6,1.804272708628173
781,2,1,10,1.5880422989721934,1261,11,0.9431945538974952
121,0,0,5,0.6609378672212003,204,6,0.0273721330556057
49,6,0,10,1.3890928500985895,82,6,0.9431945538974952
1091,6,4,6,0.0203206418481963,2395,1,0.9431945538974952
396,6,4,5,0.6291059554014237,1068,1,0.8884502877862838
1069,5,1,5,0.1865867849803515,1452,6,0.9431945538974952
482,6,0,8,1.0031309192837985,1158,12,0.9431945538974952
1153,2,0,10,1.567295960163161,1691,6,0.9431945538974952
599,6,5,3,0.3863876277756271,806,11,0.8884502877862838
771,5,1,3,0.752454613703058,1101,6,0.9431945538974952
554,6,1,7,1.1105636216755446,689,11,0.9431945538974952
582,6,6,10,2.088543516212003,697,6,0.9431945538974952
975,6,0,5,2.753034675449839,1393,6,0.9431945538974952
1033,5,1,6,0.1317323332174144,1615,11,0.8884502877862838
633,6,5,10,0.652979889266256,2171,11,0.0273721330556057
360,3,0,10,2.0137941195617053,0,2,0.8884502877862838
643,2,6,5,0.0433431817913568,1062,11,0.9431945538974952
1192,2,0,10,2.510316347824043,2063,11,0.8884502877862838
638,5,1,11,0.1914171678794955,923,6,0.8884502877862838
546,6,1,10,0.3386397600459622,945,6,0.9431945538974952
536,6,4,11,0.10700700543091,1452,12,0.9431945538974952
487,2,0,10,0.8988258119478527,588,6,0.9431945538974952
92,6,0,10,0.0592591377012451,147,12,0.9431945538974952
1291,5,1,10,0.326702793113546,2489,9,0.9431945538974952
1028,6,5,11,0.7714981646687463,1739,6,0.8884502877862838
340,3,3,2,0.2829339143613532,2879,11,0.8884502877862838
368,0,5,3,0.2550809915190487,656,5,0.8884502877862838
168,1,0,5,0.5924436606825031,245,12,0.8884502877862838
1833,6,4,11,1.8418461996087343,3495,12,0.9431945538974952
106,0,0,5,0.8002024814327229,92,6,0.0273721330556057
483,2,6,5,0.2979984763495695,495,6,0.9431945538974952
1158,6,4,11,0.4492000574935084,2162,6,0.8884502877862838
282,2,0,5,0.0680685095778612,618,11,0.9431945538974952
119,3,0,5,1.1185215996304887,81,6,1.804272708628173
657,6,0,10,0.056131542645445,1401,11,0.9431945538974952
675,6,6,11,0.6521284953445842,1865,12,0.9431945538974952
801,6,2,10,0.7874141205786347,1410,11,0.8884502877862838
1054,6,4,6,0.863014911150604,2419,1,0.9431945538974952
237,6,1,10,1.0150678862162148,206,11,0.9431945538974952
270,5,1,10,1.1065846326980726,885,11,0.8884502877862838
699,2,6,5,0.4850109582907571,1260,11,0.9431945538974952
182,1,0,5,1.3055340815716765,286,10,0.9431945538974952
528,6,6,11,0.536737814997894,1450,11,0.8884502877862838
1716,5,1,10,0.4818833632349569,2373,3,0.9431945538974952
824,6,0,10,2.0845645272345306,1765,11,0.8884502877862838
397,5,1,0,0.1428179062281586,525,1,0.9431945538974952
449,6,2,10,2.2795349871306625,1041,6,0.9431945538974952
286,6,0,4,0.2948708812937694,569,11,0.8884502877862838
400,5,0,10,0.4659674073250686,845,11,0.9431945538974952
36,6,0,10,1.456735662715615,81,1,0.8884502877862838
905,6,2,7,1.1614390844610096,1771,11,0.9431945538974952
472,6,2,4,0.2940194873720975,730,4,0.8884502877862838
957,6,0,10,0.4420934734602362,1513,11,0.8884502877862838
817,6,4,11,0.2064817298677118,1152,6,0.8884502877862838
472,4,3,2,1.1583114894052096,1605,6,0.0273721330556057
1066,6,4,11,1.2489768419653953,2143,6,0.8884502877862838
566,6,6,11,0.4094101677187876,1411,11,0.9431945538974952
275,2,6,7,0.64417051738964,365,8,0.8884502877862838
1483,6,4,1,1.6906446184647954,3217,12,0.9431945538974952
1441,5,1,5,0.2152911017443279,2723,6,0.9431945538974952
768,6,5,5,0.2630389694739928,743,6,0.9431945538974952
643,6,0,5,0.2621875755523209,466,3,0.8884502877862838
213,1,0,5,0.963341029509078,304,11,0.8884502877862838
219,1,0,10,0.8320343932524994,309,11,0.8884502877862838
514,5,1,10,0.4659674073250686,744,11,0.9431945538974952
150,2,0,5,0.3497253330567065,234,12,0.8884502877862838
203,2,0,10,0.4381144844827641,232,11,0.8884502877862838
384,3,0,10,2.0137941195617053,0,2,0.8884502877862838
365,6,0,11,0.0831330715660775,717,7,0.9431945538974952
801,6,2,10,1.0699223379791518,1738,11,0.8884502877862838
1044,2,5,9,0.4889899472682291,1855,0,1.804272708628173
256,2,1,5,0.9116141728019408,610,6,0.9431945538974952
562,6,1,10,0.0473221707688289,752,6,0.9431945538974952
600,6,2,10,0.1834591899245513,1120,11,0.9431945538974952
677,0,2,10,2.3272828548603277,1055,11,0.8884502877862838
349,2,6,1,0.2590599804965208,433,6,0.9431945538974952
46,6,0,10,0.1993751458344396,46,6,0.9431945538974952
363,6,1,10,0.808160459387667,624,11,0.9431945538974952
111,6,0,4,0.3664926828882667,198,6,0.9431945538974952
620,6,5,3,0.4818833632349569,597,6,0.9431945538974952
521,6,3,2,0.4182195395954037,1304,12,0.8884502877862838
683,2,1,6,0.1715222229921351,1158,11,0.9431945538974952
404,3,0,10,2.0137941195617053,0,2,0.8884502877862838
560,6,2,10,3.162870540129463,1376,11,0.9431945538974952
316,3,3,2,2.0137941195617053,0,2,0.9431945538974952
714,2,5,11,0.7953720985335788,1129,7,0.9431945538974952
1069,6,0,11,3.2583662755887928,1384,6,0.9431945538974952
274,0,0,3,0.5256522419871498,293,6,0.8884502877862838
531,2,1,11,0.1595852560597189,961,6,0.9431945538974952
586,6,0,10,0.752454613703058,1171,11,0.8884502877862838
570,0,0,4,2.800782543179504,772,11,0.9431945538974952
1073,6,4,11,0.7794561426236906,1356,6,0.8884502877862838
446,6,0,11,0.1038794103751098,638,7,0.9431945538974952
65,5,3,2,1.1384165445178491,495,12,0.9431945538974952
116,0,0,5,0.597274043581647,114,6,0.9431945538974952
796,6,4,11,0.0871120605435496,1129,6,0.8884502877862838
472,6,4,11,0.2383136416874884,1277,12,0.9431945538974952
649,6,5,8,0.3664926828882667,1628,11,0.8884502877862838
613,6,1,10,0.1189439723633262,846,1,0.9431945538974952
897,6,0,5,1.7901193429015974,1571,6,0.9431945538974952
87,6,1,5,1.727306913183716,182,6,0.8884502877862838
789,6,0,10,0.167543234014663,2347,6,1.804272708628173
106,0,0,5,0.6330849443788957,77,6,0.9431945538974952
507,2,5,5,1.1057332387764005,1189,6,0.9431945538974952
396,6,4,5,0.7723495585904183,1095,6,0.9431945538974952
782,0,2,10,2.573980171463596,1193,11,0.9431945538974952
177,2,0,7,0.2351860466316883,334,6,0.8884502877862838
37,6,0,10,1.349302960323869,73,6,0.8884502877862838
402,0,5,5,0.3417673551017623,815,5,0.9431945538974952
690,6,6,11,0.1985237519127677,1156,11,0.9431945538974952
185,0,0,5,0.3059564543045137,261,6,0.8884502877862838
711,6,1,5,0.2621875755523209,815,6,0.9431945538974952
653,6,5,3,0.4412420795385642,2054,10,1.804272708628173
251,6,4,5,0.3903666167530992,1026,12,0.9431945538974952
937,2,0,10,2.8684253557965294,1880,11,0.9431945538974952
259,5,1,7,1.1463745224727933,171,11,0.8884502877862838
399,6,0,10,1.1105636216755446,1142,12,0.9431945538974952
292,5,0,3,0.1436693001498306,518,10,0.8884502877862838
329,6,1,10,0.6291059554014237,634,11,0.9431945538974952
312,5,3,2,0.0950700384984938,648,12,0.9431945538974952
652,6,4,11,0.5606117488627265,1565,12,0.8884502877862838
497,3,3,2,0.1467968952056307,2109,6,0.0273721330556057
479,6,0,10,0.6202965835248075,548,6,1.804272708628173
283,2,5,7,1.08271069883324,210,6,0.9431945538974952
523,2,5,10,0.0879634544652216,964,11,0.8884502877862838
262,6,0,1,0.7365386577931696,479,1,0.9431945538974952
288,6,0,10,0.2462716196424326,416,11,0.8884502877862838
1741,2,1,5,0.4611370244259246,2972,11,0.8884502877862838
610,2,1,11,0.2431440245866324,931,1,0.8884502877862838
700,5,1,10,0.3505767269783785,860,1,0.9431945538974952
704,6,5,5,0.2908918923162973,699,6,0.9431945538974952
279,2,0,3,0.2232490796992721,469,10,0.9431945538974952
868,6,6,9,1.4837371916362476,2209,6,0.9431945538974952
1110,5,6,5,0.4810319693132849,2402,6,0.8884502877862838
548,6,0,5,0.0194692479265244,434,3,1.804272708628173
117,1,0,5,0.3298303881693462,219,12,0.8884502877862838
50,4,0,3,1.4726516186255034,77,11,0.0273721330556057
1021,5,1,5,0.3068078482261857,1412,6,0.9431945538974952
484,2,4,5,1.08271069883324,455,6,0.8884502877862838
983,4,2,7,1.1614390844610096,1671,11,0.9431945538974952
47,4,0,3,1.4089877949859502,60,11,1.804272708628173
681,6,0,10,0.0274272258814685,1534,11,1.804272708628173
148,4,0,3,0.3147658261811298,166,12,0.9431945538974952
